,Query Path,SAT/UNSAT,Depths,Algaroba no pause,Algaroba,Z3,cvc5,Princess
22,../QF_UFDT/20210312-Bouvier/16244462/vlsat3_k71.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",419.84732723236084,423.63972783088684,1201.0,1201.0,181.8571708202362
23,../QF_UFDT/20210312-Bouvier/16244468/vlsat3_k94.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",32.725406646728516,36.43899893760681,1201.0,220.07666158676147,1201.0
24,../QF_UFDT/20210312-Bouvier/16244460/vlsat3_e67.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,743.7398390769958,1201.0,1201.0
25,../QF_UFDT/20210312-Bouvier/16244463/vlsat3_k40.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",32.311378955841064,34.914578676223755,1201.0,1201.0,1201.0
26,../QF_UFDT/20210312-Bouvier/16244483/vlsat3_k03.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",18.21185064315796,17.988510608673096,264.2805140018463,467.2198004722595,36.52333450317383
27,../QF_UFDT/20210312-Bouvier/16244469/vlsat3_k36.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",19.806991577148438,18.396655082702637,1201.0,1201.0,1201.0
28,../QF_UFDT/20210312-Bouvier/16244464/vlsat3_e56.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,39.829750537872314,460.5849349498749,1201.0
29,../QF_UFDT/20210312-Bouvier/16244471/vlsat3_e09.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,75.10804843902588,239.4971432685852,1201.0
30,../QF_UFDT/20210312-Bouvier/16244461/vlsat3_k98.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,1201.0,1201.0,934.7096381187439
31,../QF_UFDT/20210312-Bouvier/16244479/vlsat3_k32.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",14.56653380393982,15.249781608581543,1201.0,232.20496582984924,1201.0
32,../QF_UFDT/20210312-Bouvier/16244474/vlsat3_k65.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",66.17647361755371,73.39827036857605,1201.0,1201.0,1201.0
33,../QF_UFDT/20210312-Bouvier/16244467/vlsat3_e20.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,121.67347502708435,1092.6691181659698,1201.0
34,../QF_UFDT/20210312-Bouvier/16244472/vlsat3_e42.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,244.61589527130127,839.2153053283691,1201.0
35,../QF_UFDT/20210312-Bouvier/16244470/vlsat3_e82.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,440.1280972957611,1201.0,1201.0
36,../QF_UFDT/20210312-Bouvier/16244482/vlsat3_k48.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",269.681312084198,274.44110560417175,1201.0,1201.0,151.3707082271576
37,../QF_UFDT/20210312-Bouvier/16244478/vlsat3_k90.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",30.898144721984863,35.50258779525757,1201.0,1201.0,1201.0
38,../QF_UFDT/20210312-Bouvier/16244481/vlsat3_k79.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",25.360570669174194,30.78793716430664,1201.0,1201.0,1201.0
39,../QF_UFDT/20210312-Bouvier/16244476/vlsat3_e38.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,137.03696155548096,1167.0346384048462,1201.0
40,../QF_UFDT/20210312-Bouvier/16244484/vlsat3_e15.smt2,"{'algaroba': 'unsat', 'algaroba with pause based on depth': 'unsat'}","{Unit: 0, Place: 0, }",1072.538405418396,1053.8152315616608,109.77608728408813,85.04149317741394,1201.0
41,../QF_UFDT/20210312-Bouvier/16244490/vlsat3_k06.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",51.619346618652344,53.42745876312256,1201.0,1057.6269881725311,54.01225686073303
42,../QF_UFDT/20210312-Bouvier/16244473/vlsat3_k54.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,1201.0,1201.0,1201.0
43,../QF_UFDT/20210312-Bouvier/16244480/vlsat3_e86.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,153.79219245910645,1201.0,1201.0
44,../QF_UFDT/20210312-Bouvier/16244475/vlsat3_e73.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,1201.0,1201.0,1201.0
45,../QF_UFDT/20210312-Bouvier/16244485/vlsat3_k61.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",58.74903607368469,69.49815011024475,1201.0,1201.0,1201.0
46,../QF_UFDT/20210312-Bouvier/16244477/vlsat3_e24.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,896.5096583366394,1110.8637399673462,1201.0
47,../QF_UFDT/20210312-Bouvier/16244497/vlsat3_e08.smt2,"{'algaroba': 'unsat', 'algaroba with pause based on depth': 'unsat'}","{Unit: 0, Place: 0, }",213.03334951400757,222.1064522266388,49.43361473083496,212.91731548309326,1201.0
48,../QF_UFDT/20210312-Bouvier/16244488/vlsat3_e46.smt2,"{'algaroba': 'T', 'algaroba with pause based on depth': 'T'}",,1201.0,1201.0,109.77704310417175,271.8747720718384,1201.0
49,../QF_UFDT/20210312-Bouvier/16244489/vlsat3_k50.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",85.72036981582642,87.21131992340088,1201.0,1201.0,1201.0
50,../QF_UFDT/20210312-Bouvier/16244494/vlsat3_k37.smt2,"{'algaroba': 'sat', 'algaroba with pause based on depth': 'sat'}","{Unit: 0, Place: 0, }",230.02352261543274,242.70046830177307,1201.0,1201.0,125.9135103225708
51,../QF_UFDT/20210312-Bouvier/16244495/vlsat3_e83.smt2,"{'algaroba': 'unsat', 'algaroba with pause based on depth': 'unsat'}","{Unit: 0, Place: 0, }",640.8410494327545,636.6583609580994,106.89645338058472,255.42694687843323,1201.0
